c s2M s2V K N T kf km
0.1 0.1 0.04 359.38136638046257 1000 7500 0.4986 0.4897
0.1 0.1 0.04 359.38136638046257 1000 8000 0.498 0.4895
0.1 0.1 0.04 359.38136638046257 1000 8500 0.4984 0.4737
0.1 0.1 0.04 359.38136638046257 1000 9000 0.4989 0.4817
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4978 0.4786
0.1 0.1 0.04 359.38136638046257 1000 10000 0.4965 0.4868
0.1 0.1 0.04 359.38136638046257 1000 500 0.473 0.3915
0.1 0.1 0.04 359.38136638046257 1000 1000 0.4893 0.4644
0.1 0.1 0.04 359.38136638046257 1000 1500 0.4887 0.4844
0.1 0.1 0.04 359.38136638046257 1000 2000 0.4883 0.4961
0.1 0.1 0.04 359.38136638046257 1000 2500 0.4825 0.4926
0.1 0.1 0.04 359.38136638046257 1000 3000 0.4927 0.4935
0.1 0.1 0.04 359.38136638046257 1000 3500 0.4945 0.498
0.1 0.1 0.04 359.38136638046257 1000 4000 0.4911 0.4965
0.1 0.1 0.04 359.38136638046257 1000 4500 0.4871 0.4957
0.1 0.1 0.04 359.38136638046257 1000 5000 0.4942 0.4891
0.1 0.1 0.04 359.38136638046257 1000 5500 0.4976 0.4826
0.1 0.1 0.04 359.38136638046257 1000 6000 0.4963 0.4829
0.1 0.1 0.04 359.38136638046257 1000 6500 0.4974 0.4501
0.1 0.1 0.04 359.38136638046257 1000 7000 0.4976 0.4767
0.1 0.1 0.04 359.38136638046257 1000 7500 0.4955 0.4892
0.1 0.1 0.04 359.38136638046257 1000 8000 0.4949 0.4825
0.1 0.1 0.04 359.38136638046257 1000 8500 0.4946 0.4908
0.1 0.1 0.04 359.38136638046257 1000 9000 0.4953 0.4949
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4933 0.4968
0.1 0.1 0.04 359.38136638046257 1000 10000 0.4831 0.4993
0.1 0.1 0.04 359.38136638046257 1000 500 0.4428 0.2969
0.1 0.1 0.04 359.38136638046257 1000 1000 0.4872 0.4277
0.1 0.1 0.04 359.38136638046257 1000 1500 0.4917 0.4683
0.1 0.1 0.04 359.38136638046257 1000 2000 0.4964 0.4917
0.1 0.1 0.04 359.38136638046257 1000 2500 0.4918 0.4836
0.1 0.1 0.04 359.38136638046257 1000 3000 0.497 0.4893
0.1 0.1 0.04 359.38136638046257 1000 3500 0.4983 0.4931
0.1 0.1 0.04 359.38136638046257 1000 4000 0.4994 0.4936
0.1 0.1 0.04 359.38136638046257 1000 4500 0.4994 0.4848
0.1 0.1 0.04 359.38136638046257 1000 5000 0.4993 0.4702
0.1 0.1 0.04 359.38136638046257 1000 5500 0.4986 0.4354
0.1 0.1 0.04 359.38136638046257 1000 6000 0.4996 0.4732
0.1 0.1 0.04 359.38136638046257 1000 6500 0.4996 0.4482
0.1 0.1 0.04 359.38136638046257 1000 7000 0.4995 0.4732
0.1 0.1 0.04 359.38136638046257 1000 7500 0.4997 0.4768
0.1 0.1 0.04 359.38136638046257 1000 8000 0.4999 0.4767
0.1 0.1 0.04 359.38136638046257 1000 8500 0.4999 0.4856
0.1 0.1 0.04 359.38136638046257 1000 9000 0.4999 0.4949
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4998 0.4926
0.1 0.1 0.04 359.38136638046257 1000 10000 0.4997 0.4929
0.1 0.1 0.04 359.38136638046257 1000 500 0.4629 0.3889
0.1 0.1 0.04 359.38136638046257 1000 1000 0.4879 0.4096
0.1 0.1 0.04 359.38136638046257 1000 1500 0.4932 0.4665
0.1 0.1 0.04 359.38136638046257 1000 2000 0.4979 0.4332
0.1 0.1 0.04 359.38136638046257 1000 2500 0.4958 0.4382
0.1 0.1 0.04 359.38136638046257 1000 3000 0.4967 0.4686
0.1 0.1 0.04 359.38136638046257 1000 3500 0.4982 0.4746
0.1 0.1 0.04 359.38136638046257 1000 4000 0.499 0.484
0.1 0.1 0.04 359.38136638046257 1000 4500 0.4995 0.4863
0.1 0.1 0.04 359.38136638046257 1000 5000 0.499 0.4953
0.1 0.1 0.04 359.38136638046257 1000 5500 0.4991 0.4949
0.1 0.1 0.04 359.38136638046257 1000 6000 0.4969 0.4936
0.1 0.1 0.04 359.38136638046257 1000 6500 0.4943 0.4944
0.1 0.1 0.04 359.38136638046257 1000 7000 0.496 0.4963
0.1 0.1 0.04 359.38136638046257 1000 7500 0.4944 0.4985
0.1 0.1 0.04 359.38136638046257 1000 8000 0.4979 0.4967
0.1 0.1 0.04 359.38136638046257 1000 8500 0.4978 0.4979
0.1 0.1 0.04 359.38136638046257 1000 9000 0.4981 0.495
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4965 0.4961
0.1 0.1 0.04 359.38136638046257 1000 10000 0.488 0.4988
0.1 0.1 0.04 359.38136638046257 1000 500 0.4205 0.3204
0.1 0.1 0.04 359.38136638046257 1000 1000 0.491 0.405
0.1 0.1 0.04 359.38136638046257 1000 1500 0.4946 0.4708
0.1 0.1 0.04 359.38136638046257 1000 2000 0.4915 0.4859
0.1 0.1 0.04 359.38136638046257 1000 2500 0.4962 0.4862
0.1 0.1 0.04 359.38136638046257 1000 3000 0.4969 0.4917
0.1 0.1 0.04 359.38136638046257 1000 3500 0.4971 0.4789
0.1 0.1 0.04 359.38136638046257 1000 4000 0.4994 0.4929
0.1 0.1 0.04 359.38136638046257 1000 4500 0.4996 0.4898
0.1 0.1 0.04 359.38136638046257 1000 5000 0.4997 0.4895
0.1 0.1 0.04 359.38136638046257 1000 5500 0.4999 0.4916
0.1 0.1 0.04 359.38136638046257 1000 6000 0.5 0.4942
0.1 0.1 0.04 359.38136638046257 1000 6500 0.5 0.4933
0.1 0.1 0.04 359.38136638046257 1000 7000 0.5 0.493
0.1 0.1 0.04 359.38136638046257 1000 7500 0.5 0.4879
0.1 0.1 0.04 359.38136638046257 1000 8000 0.5 0.495
0.1 0.1 0.04 359.38136638046257 1000 8500 0.5 0.4917
0.1 0.1 0.04 359.38136638046257 1000 9000 0.4999 0.4943
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4999 0.4911
0.1 0.1 0.04 359.38136638046257 1000 10000 0.5 0.4817
0.1 0.1 0.04 359.38136638046257 1000 500 0.4183 0.3985
0.1 0.1 0.04 359.38136638046257 1000 1000 0.4826 0.472
0.1 0.1 0.04 359.38136638046257 1000 1500 0.4933 0.4792
0.1 0.1 0.04 359.38136638046257 1000 2000 0.4932 0.4876
0.1 0.1 0.04 359.38136638046257 1000 2500 0.493 0.4928
0.1 0.1 0.04 359.38136638046257 1000 3000 0.4942 0.4964
0.1 0.1 0.04 359.38136638046257 1000 3500 0.49 0.499
0.1 0.1 0.04 359.38136638046257 1000 4000 0.4963 0.4993
0.1 0.1 0.04 359.38136638046257 1000 4500 0.4989 0.4995
0.1 0.1 0.04 359.38136638046257 1000 5000 0.4985 0.4992
0.1 0.1 0.04 359.38136638046257 1000 5500 0.4984 0.4987
0.1 0.1 0.04 359.38136638046257 1000 6000 0.4979 0.4988
0.1 0.1 0.04 359.38136638046257 1000 6500 0.4988 0.4994
0.1 0.1 0.04 359.38136638046257 1000 7000 0.4991 0.4996
0.1 0.1 0.04 359.38136638046257 1000 7500 0.4996 0.4997
0.1 0.1 0.04 359.38136638046257 1000 8000 0.4992 0.4993
0.1 0.1 0.04 359.38136638046257 1000 8500 0.4994 0.4998
0.1 0.1 0.04 359.38136638046257 1000 9000 0.4995 0.4996
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4998 0.4993
0.1 0.1 0.04 359.38136638046257 1000 10000 0.4999 0.4997
0.1 0.1 0.04 359.38136638046257 1000 500 0.3932 0.226
0.1 0.1 0.04 359.38136638046257 1000 1000 0.4387 0.1306
0.1 0.1 0.04 359.38136638046257 1000 1500 0.4764 0.1886
0.1 0.1 0.04 359.38136638046257 1000 2000 0.4744 0.2467
0.1 0.1 0.04 359.38136638046257 1000 2500 0.4844 0.3969
0.1 0.1 0.04 359.38136638046257 1000 3000 0.4932 0.4449
0.1 0.1 0.04 359.38136638046257 1000 3500 0.4847 0.438
0.1 0.1 0.04 359.38136638046257 1000 4000 0.4925 0.4524
0.1 0.1 0.04 359.38136638046257 1000 4500 0.4937 0.477
0.1 0.1 0.04 359.38136638046257 1000 5000 0.4844 0.4808
0.1 0.1 0.04 359.38136638046257 1000 5500 0.4894 0.4953
0.1 0.1 0.04 359.38136638046257 1000 6000 0.4908 0.4941
0.1 0.1 0.04 359.38136638046257 1000 6500 0.4907 0.4962
0.1 0.1 0.04 359.38136638046257 1000 7000 0.4953 0.4862
0.1 0.1 0.04 359.38136638046257 1000 7500 0.4954 0.4897
0.1 0.1 0.04 359.38136638046257 1000 8000 0.4904 0.4959
0.1 0.1 0.04 359.38136638046257 1000 8500 0.4933 0.4975
0.1 0.1 0.04 359.38136638046257 1000 9000 0.4949 0.499
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4982 0.4987
0.1 0.1 0.04 359.38136638046257 1000 10000 0.496 0.4989
0.1 0.1 0.04 359.38136638046257 1000 500 0.4298 0.0899
0.1 0.1 0.04 359.38136638046257 1000 1000 0.4696 0.2143
0.1 0.1 0.04 359.38136638046257 1000 1500 0.4921 0.3908
0.1 0.1 0.04 359.38136638046257 1000 2000 0.4925 0.4088
0.1 0.1 0.04 359.38136638046257 1000 2500 0.4968 0.3831
0.1 0.1 0.04 359.38136638046257 1000 3000 0.4957 0.4795
0.1 0.1 0.04 359.38136638046257 1000 3500 0.4992 0.4897
0.1 0.1 0.04 359.38136638046257 1000 4000 0.4987 0.4956
0.1 0.1 0.04 359.38136638046257 1000 4500 0.4989 0.4979
0.1 0.1 0.04 359.38136638046257 1000 5000 0.4985 0.4985
0.1 0.1 0.04 359.38136638046257 1000 5500 0.4991 0.4982
0.1 0.1 0.04 359.38136638046257 1000 6000 0.4974 0.4951
0.1 0.1 0.04 359.38136638046257 1000 6500 0.4969 0.4974
0.1 0.1 0.04 359.38136638046257 1000 7000 0.4953 0.4981
0.1 0.1 0.04 359.38136638046257 1000 7500 0.4928 0.4983
0.1 0.1 0.04 359.38136638046257 1000 8000 0.4984 0.4992
0.1 0.1 0.04 359.38136638046257 1000 8500 0.496 0.4994
0.1 0.1 0.04 359.38136638046257 1000 9000 0.4962 0.4993
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4947 0.4993
0.1 0.1 0.04 359.38136638046257 1000 10000 0.4855 0.499
0.1 0.1 0.04 359.38136638046257 1000 500 0.4002 0.3496
0.1 0.1 0.04 359.38136638046257 1000 1000 0.4623 0.4377
0.1 0.1 0.04 359.38136638046257 1000 1500 0.4611 0.4518
0.1 0.1 0.04 359.38136638046257 1000 2000 0.4898 0.4743
0.1 0.1 0.04 359.38136638046257 1000 2500 0.4956 0.4583
0.1 0.1 0.04 359.38136638046257 1000 3000 0.4914 0.4768
0.1 0.1 0.04 359.38136638046257 1000 3500 0.4968 0.4739
0.1 0.1 0.04 359.38136638046257 1000 4000 0.4962 0.488
0.1 0.1 0.04 359.38136638046257 1000 4500 0.496 0.4965
0.1 0.1 0.04 359.38136638046257 1000 5000 0.4984 0.4969
0.1 0.1 0.04 359.38136638046257 1000 5500 0.498 0.4992
0.1 0.1 0.04 359.38136638046257 1000 6000 0.4994 0.4993
0.1 0.1 0.04 359.38136638046257 1000 6500 0.4998 0.4984
0.1 0.1 0.04 359.38136638046257 1000 7000 0.4998 0.4952
0.1 0.1 0.04 359.38136638046257 1000 7500 0.4998 0.4966
0.1 0.1 0.04 359.38136638046257 1000 8000 0.4999 0.4985
0.1 0.1 0.04 359.38136638046257 1000 8500 0.4995 0.4981
0.1 0.1 0.04 359.38136638046257 1000 9000 0.499 0.4996
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4994 0.4999
0.1 0.1 0.04 359.38136638046257 1000 10000 0.4998 0.4999
0.1 0.1 0.04 359.38136638046257 1000 500 0.4698 0.421
0.1 0.1 0.04 359.38136638046257 1000 1000 0.4862 0.4566
0.1 0.1 0.04 359.38136638046257 1000 1500 0.491 0.471
0.1 0.1 0.04 359.38136638046257 1000 2000 0.4904 0.4933
0.1 0.1 0.04 359.38136638046257 1000 2500 0.4949 0.4951
0.1 0.1 0.04 359.38136638046257 1000 3000 0.4905 0.4936
0.1 0.1 0.04 359.38136638046257 1000 3500 0.4942 0.4952
0.1 0.1 0.04 359.38136638046257 1000 4000 0.4949 0.4939
0.1 0.1 0.04 359.38136638046257 1000 4500 0.4981 0.4941
0.1 0.1 0.04 359.38136638046257 1000 5000 0.4979 0.4938
0.1 0.1 0.04 359.38136638046257 1000 5500 0.494 0.4976
0.1 0.1 0.04 359.38136638046257 1000 6000 0.4929 0.4973
0.1 0.1 0.04 359.38136638046257 1000 6500 0.4937 0.4981
0.1 0.1 0.04 359.38136638046257 1000 7000 0.4895 0.4996
0.1 0.1 0.04 359.38136638046257 1000 7500 0.4927 0.4991
0.1 0.1 0.04 359.38136638046257 1000 8000 0.4927 0.4996
0.1 0.1 0.04 359.38136638046257 1000 8500 0.4951 0.4995
0.1 0.1 0.04 359.38136638046257 1000 9000 0.4931 0.4995
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4975 0.4995
0.1 0.1 0.04 359.38136638046257 1000 10000 0.4867 0.4999
0.1 0.1 0.04 359.38136638046257 1000 500 0.3864 0.2785
0.1 0.1 0.04 359.38136638046257 1000 1000 0.431 0.3575
0.1 0.1 0.04 359.38136638046257 1000 1500 0.4676 0.4484
0.1 0.1 0.04 359.38136638046257 1000 2000 0.4758 0.4633
0.1 0.1 0.04 359.38136638046257 1000 2500 0.4827 0.478
0.1 0.1 0.04 359.38136638046257 1000 3000 0.4915 0.4886
0.1 0.1 0.04 359.38136638046257 1000 3500 0.4895 0.494
0.1 0.1 0.04 359.38136638046257 1000 4000 0.4921 0.4917
0.1 0.1 0.04 359.38136638046257 1000 4500 0.4934 0.4973
0.1 0.1 0.04 359.38136638046257 1000 5000 0.4913 0.4881
0.1 0.1 0.04 359.38136638046257 1000 5500 0.4859 0.4759
0.1 0.1 0.04 359.38136638046257 1000 6000 0.4931 0.482
0.1 0.1 0.04 359.38136638046257 1000 6500 0.4919 0.4784
0.1 0.1 0.04 359.38136638046257 1000 7000 0.4936 0.4672
0.1 0.1 0.04 359.38136638046257 1000 7500 0.4962 0.4871
0.1 0.1 0.04 359.38136638046257 1000 8000 0.4987 0.4864
0.1 0.1 0.04 359.38136638046257 1000 8500 0.4937 0.4947
0.1 0.1 0.04 359.38136638046257 1000 9000 0.4944 0.4955
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4981 0.4954
0.1 0.1 0.04 359.38136638046257 1000 10000 0.4979 0.4837
0.1 0.1 0.04 359.38136638046257 1000 500 0.4157 0.212
0.1 0.1 0.04 359.38136638046257 1000 1000 0.4396 0.3845
0.1 0.1 0.04 359.38136638046257 1000 1500 0.4626 0.4637
0.1 0.1 0.04 359.38136638046257 1000 2000 0.4923 0.4578
0.1 0.1 0.04 359.38136638046257 1000 2500 0.4945 0.4913
0.1 0.1 0.04 359.38136638046257 1000 3000 0.494 0.4939
0.1 0.1 0.04 359.38136638046257 1000 3500 0.4878 0.4927
0.1 0.1 0.04 359.38136638046257 1000 4000 0.4818 0.4885
0.1 0.1 0.04 359.38136638046257 1000 4500 0.488 0.4935
0.1 0.1 0.04 359.38136638046257 1000 5000 0.4918 0.4959
0.1 0.1 0.04 359.38136638046257 1000 5500 0.4928 0.4946
0.1 0.1 0.04 359.38136638046257 1000 6000 0.4935 0.4883
0.1 0.1 0.04 359.38136638046257 1000 6500 0.4945 0.492
0.1 0.1 0.04 359.38136638046257 1000 7000 0.4972 0.4941
0.1 0.1 0.04 359.38136638046257 1000 7500 0.4977 0.4938
0.1 0.1 0.04 359.38136638046257 1000 8000 0.4972 0.4938
0.1 0.1 0.04 359.38136638046257 1000 8500 0.4957 0.4936
0.1 0.1 0.04 359.38136638046257 1000 9000 0.4936 0.4928
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4928 0.4933
0.1 0.1 0.04 359.38136638046257 1000 10000 0.4863 0.4944
0.1 0.1 0.04 359.38136638046257 1000 500 0.4601 0.179
0.1 0.1 0.04 359.38136638046257 1000 1000 0.4773 0.3944
0.1 0.1 0.04 359.38136638046257 1000 1500 0.494 0.4565
0.1 0.1 0.04 359.38136638046257 1000 2000 0.497 0.4847
0.1 0.1 0.04 359.38136638046257 1000 2500 0.4956 0.4804
0.1 0.1 0.04 359.38136638046257 1000 3000 0.4992 0.4895
0.1 0.1 0.04 359.38136638046257 1000 3500 0.4994 0.4748
0.1 0.1 0.04 359.38136638046257 1000 4000 0.4997 0.4929
0.1 0.1 0.04 359.38136638046257 1000 4500 0.4999 0.492
0.1 0.1 0.04 359.38136638046257 1000 5000 0.4995 0.4845
0.1 0.1 0.04 359.38136638046257 1000 5500 0.4996 0.478
0.1 0.1 0.04 359.38136638046257 1000 6000 0.4996 0.4759
0.1 0.1 0.04 359.38136638046257 1000 6500 0.4995 0.4499
0.1 0.1 0.04 359.38136638046257 1000 7000 0.4995 0.4865
0.1 0.1 0.04 359.38136638046257 1000 7500 0.499 0.4905
0.1 0.1 0.04 359.38136638046257 1000 8000 0.4998 0.4953
0.1 0.1 0.04 359.38136638046257 1000 8500 0.4993 0.4962
0.1 0.1 0.04 359.38136638046257 1000 9000 0.4997 0.4991
0.1 0.1 0.04 359.38136638046257 1000 9500 0.4999 0.4993
0.1 0.1 0.04 359.38136638046257 1000 10000 0.4999 0.4986
0.1 0.1 0.04 464.15888336127773 1000 500 0.4436 0.4366
0.1 0.1 0.04 464.15888336127773 1000 1000 0.4915 0.4663
0.1 0.1 0.04 464.15888336127773 1000 1500 0.4917 0.4725
0.1 0.1 0.04 464.15888336127773 1000 2000 0.4978 0.4762
0.1 0.1 0.04 464.15888336127773 1000 2500 0.4984 0.4834
0.1 0.1 0.04 464.15888336127773 1000 3000 0.4974 0.4923
0.1 0.1 0.04 464.15888336127773 1000 3500 0.499 0.488
0.1 0.1 0.04 464.15888336127773 1000 4000 0.4985 0.4902
0.1 0.1 0.04 464.15888336127773 1000 4500 0.4993 0.4896
0.1 0.1 0.04 464.15888336127773 1000 5000 0.4996 0.4922
0.1 0.1 0.04 464.15888336127773 1000 5500 0.4998 0.4949
0.1 0.1 0.04 464.15888336127773 1000 6000 0.4999 0.4963
0.1 0.1 0.04 464.15888336127773 1000 6500 0.4999 0.4967
0.1 0.1 0.04 464.15888336127773 1000 7000 0.4999 0.4953
0.1 0.1 0.04 464.15888336127773 1000 7500 0.5 0.4972
0.1 0.1 0.04 464.15888336127773 1000 8000 0.5 0.4968
0.1 0.1 0.04 464.15888336127773 1000 8500 0.4999 0.4982
0.1 0.1 0.04 464.15888336127773 1000 9000 0.4999 0.4984
0.1 0.1 0.04 464.15888336127773 1000 9500 0.4999 0.4992
0.1 0.1 0.04 464.15888336127773 1000 10000 0.4999 0.4988
0.1 0.1 0.04 464.15888336127773 1000 500 0.427 0.3138
0.1 0.1 0.04 464.15888336127773 1000 1000 0.4818 0.3453
0.1 0.1 0.04 464.15888336127773 1000 1500 0.496 0.4605
0.1 0.1 0.04 464.15888336127773 1000 2000 0.4975 0.4904
0.1 0.1 0.04 464.15888336127773 1000 2500 0.4951 0.4946
0.1 0.1 0.04 464.15888336127773 1000 3000 0.4932 0.4905
0.1 0.1 0.04 464.15888336127773 1000 3500 0.4915 0.494
0.1 0.1 0.04 464.15888336127773 1000 4000 0.474 0.4923
0.1 0.1 0.04 464.15888336127773 1000 4500 0.4883 0.491
0.1 0.1 0.04 464.15888336127773 1000 5000 0.4787 0.4861
0.1 0.1 0.04 464.15888336127773 1000 5500 0.4907 0.4743
0.1 0.1 0.04 464.15888336127773 1000 6000 0.4902 0.4754
0.1 0.1 0.04 464.15888336127773 1000 6500 0.497 0.4772
0.1 0.1 0.04 464.15888336127773 1000 7000 0.496 0.4944
0.1 0.1 0.04 464.15888336127773 1000 7500 0.492 0.4919
0.1 0.1 0.04 464.15888336127773 1000 8000 0.4968 0.4784
0.1 0.1 0.04 464.15888336127773 1000 8500 0.4985 0.4848
0.1 0.1 0.04 464.15888336127773 1000 9000 0.499 0.4945
0.1 0.1 0.04 464.15888336127773 1000 9500 0.4984 0.4938
0.1 0.1 0.04 464.15888336127773 1000 10000 0.4992 0.4921
0.1 0.1 0.04 464.15888336127773 1000 500 0.4239 0.3541
0.1 0.1 0.04 464.15888336127773 1000 1000 0.4259 0.4529
0.1 0.1 0.04 464.15888336127773 1000 1500 0.4789 0.4804
0.1 0.1 0.04 464.15888336127773 1000 2000 0.486 0.4888
0.1 0.1 0.04 464.15888336127773 1000 2500 0.4869 0.4811
0.1 0.1 0.04 464.15888336127773 1000 3000 0.4915 0.466
0.1 0.1 0.04 464.15888336127773 1000 3500 0.4871 0.4889
0.1 0.1 0.04 464.15888336127773 1000 4000 0.4951 0.4952
0.1 0.1 0.04 464.15888336127773 1000 4500 0.4978 0.4912
0.1 0.1 0.04 464.15888336127773 1000 5000 0.4973 0.4976
0.1 0.1 0.04 464.15888336127773 1000 5500 0.4982 0.4959
0.1 0.1 0.04 464.15888336127773 1000 6000 0.4977 0.494
0.1 0.1 0.04 464.15888336127773 1000 6500 0.4936 0.4935
0.1 0.1 0.04 464.15888336127773 1000 7000 0.4918 0.4915
0.1 0.1 0.04 464.15888336127773 1000 7500 0.4987 0.4978
0.1 0.1 0.04 464.15888336127773 1000 8000 0.4994 0.4988
0.1 0.1 0.04 464.15888336127773 1000 8500 0.4991 0.4989
0.1 0.1 0.04 464.15888336127773 1000 9000 0.4988 0.4988
0.1 0.1 0.04 464.15888336127773 1000 9500 0.4969 0.4991
0.1 0.1 0.04 464.15888336127773 1000 10000 0.497 0.4988
0.1 0.1 0.04 464.15888336127773 1000 500 0.438 0.3977
0.1 0.1 0.04 464.15888336127773 1000 1000 0.4741 0.439
0.1 0.1 0.04 464.15888336127773 1000 1500 0.4917 0.4717
0.1 0.1 0.04 464.15888336127773 1000 2000 0.4945 0.4786
0.1 0.1 0.04 464.15888336127773 1000 2500 0.4986 0.4843
0.1 0.1 0.04 464.15888336127773 1000 3000 0.4992 0.4795
0.1 0.1 0.04 464.15888336127773 1000 3500 0.4989 0.4938
0.1 0.1 0.04 464.15888336127773 1000 4000 0.4994 0.4971
0.1 0.1 0.04 464.15888336127773 1000 4500 0.4997 0.4982
0.1 0.1 0.04 464.15888336127773 1000 5000 0.4993 0.4976
0.1 0.1 0.04 464.15888336127773 1000 5500 0.4988 0.4984
0.1 0.1 0.04 464.15888336127773 1000 6000 0.4986 0.4983
0.1 0.1 0.04 464.15888336127773 1000 6500 0.4973 0.4991
0.1 0.1 0.04 464.15888336127773 1000 7000 0.4949 0.4992
0.1 0.1 0.04 464.15888336127773 1000 7500 0.4977 0.4997
0.1 0.1 0.04 464.15888336127773 1000 8000 0.4987 0.4997
0.1 0.1 0.04 464.15888336127773 1000 8500 0.4987 0.4992
0.1 0.1 0.04 464.15888336127773 1000 9000 0.4985 0.4973
0.1 0.1 0.04 464.15888336127773 1000 9500 0.4985 0.4969
0.1 0.1 0.04 464.15888336127773 1000 10000 0.4996 0.4876
0.1 0.1 0.04 464.15888336127773 1000 500 0.4559 0.2957
0.1 0.1 0.04 464.15888336127773 1000 1000 0.4701 0.4446
0.1 0.1 0.04 464.15888336127773 1000 1500 0.4895 0.4504
0.1 0.1 0.04 464.15888336127773 1000 2000 0.4949 0.4644
0.1 0.1 0.04 464.15888336127773 1000 2500 0.4906 0.4826
0.1 0.1 0.04 464.15888336127773 1000 3000 0.496 0.4955
0.1 0.1 0.04 464.15888336127773 1000 3500 0.4952 0.4964
0.1 0.1 0.04 464.15888336127773 1000 4000 0.4961 0.4993
0.1 0.1 0.04 464.15888336127773 1000 4500 0.4962 0.4997
0.1 0.1 0.04 464.15888336127773 1000 5000 0.499 0.4998
0.1 0.1 0.04 464.15888336127773 1000 5500 0.4996 0.4997
0.1 0.1 0.04 464.15888336127773 1000 6000 0.4998 0.4996
0.1 0.1 0.04 464.15888336127773 1000 6500 0.4999 0.4987
0.1 0.1 0.04 464.15888336127773 1000 7000 0.4999 0.4985
0.1 0.1 0.04 464.15888336127773 1000 7500 0.4999 0.499
0.1 0.1 0.04 464.15888336127773 1000 8000 0.4999 0.4987
0.1 0.1 0.04 464.15888336127773 1000 8500 0.4999 0.4988
0.1 0.1 0.04 464.15888336127773 1000 9000 0.4999 0.4977
0.1 0.1 0.04 464.15888336127773 1000 9500 0.4998 0.4958
0.1 0.1 0.04 464.15888336127773 1000 10000 0.4997 0.483
0.1 0.1 0.04 464.15888336127773 1000 500 0.4679 0.4104
0.1 0.1 0.04 464.15888336127773 1000 1000 0.4857 0.4766
0.1 0.1 0.04 464.15888336127773 1000 1500 0.4932 0.4743
0.1 0.1 0.04 464.15888336127773 1000 2000 0.4953 0.4531
0.1 0.1 0.04 464.15888336127773 1000 2500 0.4963 0.4878
0.1 0.1 0.04 464.15888336127773 1000 3000 0.4979 0.4882
0.1 0.1 0.04 464.15888336127773 1000 3500 0.4973 0.4933
0.1 0.1 0.04 464.15888336127773 1000 4000 0.4956 0.4949
0.1 0.1 0.04 464.15888336127773 1000 4500 0.4928 0.4958
0.1 0.1 0.04 464.15888336127773 1000 5000 0.4945 0.4983
0.1 0.1 0.04 464.15888336127773 1000 5500 0.489 0.4971
0.1 0.1 0.04 464.15888336127773 1000 6000 0.4924 0.4948
0.1 0.1 0.04 464.15888336127773 1000 6500 0.4944 0.4919
0.1 0.1 0.04 464.15888336127773 1000 7000 0.4987 0.4962
0.1 0.1 0.04 464.15888336127773 1000 7500 0.4993 0.495
0.1 0.1 0.04 464.15888336127773 1000 8000 0.498 0.4894
0.1 0.1 0.04 464.15888336127773 1000 8500 0.498 0.4949
0.1 0.1 0.04 464.15888336127773 1000 9000 0.4966 0.4981
0.1 0.1 0.04 464.15888336127773 1000 9500 0.4974 0.4991
0.1 0.1 0.04 464.15888336127773 1000 10000 0.497 0.4987
0.1 0.1 0.04 464.15888336127773 1000 500 0.4146 0.3357
0.1 0.1 0.04 464.15888336127773 1000 1000 0.4774 0.3966
0.1 0.1 0.04 464.15888336127773 1000 1500 0.4719 0.4796
0.1 0.1 0.04 464.15888336127773 1000 2000 0.4871 0.4622
0.1 0.1 0.04 464.15888336127773 1000 2500 0.494 0.4727
0.1 0.1 0.04 464.15888336127773 1000 3000 0.4945 0.4935
0.1 0.1 0.04 464.15888336127773 1000 3500 0.4935 0.4962
0.1 0.1 0.04 464.15888336127773 1000 4000 0.4977 0.494
0.1 0.1 0.04 464.15888336127773 1000 4500 0.4986 0.4961
0.1 0.1 0.04 464.15888336127773 1000 5000 0.4975 0.4974
0.1 0.1 0.04 464.15888336127773 1000 5500 0.4971 0.4962
0.1 0.1 0.04 464.15888336127773 1000 6000 0.4972 0.4933
0.1 0.1 0.04 464.15888336127773 1000 6500 0.4876 0.4955
0.1 0.1 0.04 464.15888336127773 1000 7000 0.4846 0.4965
0.1 0.1 0.04 464.15888336127773 1000 7500 0.4944 0.4944
0.1 0.1 0.04 464.15888336127773 1000 8000 0.4967 0.4936
0.1 0.1 0.04 464.15888336127773 1000 8500 0.4959 0.4909
0.1 0.1 0.04 464.15888336127773 1000 9000 0.4959 0.4964
0.1 0.1 0.04 464.15888336127773 1000 9500 0.4991 0.4935
0.1 0.1 0.04 464.15888336127773 1000 10000 0.4991 0.4974
0.1 0.1 0.04 464.15888336127773 1000 500 0.4693 0.4372
0.1 0.1 0.04 464.15888336127773 1000 1000 0.4785 0.4623
0.1 0.1 0.04 464.15888336127773 1000 1500 0.4831 0.4817
0.1 0.1 0.04 464.15888336127773 1000 2000 0.4768 0.4979
0.1 0.1 0.04 464.15888336127773 1000 2500 0.4846 0.4995
