c s2M s2V K m u N T kf km
0.1 0.1 0.01 100 0 0.1 1000 4500 0.4989 0.0003
0.1 0.1 0.01 100 0 0.1 1000 5000 0.4988 0.0001
0.1 0.1 0.01 100 0 0.1 1000 5500 0.4986 0.0002
0.1 0.1 0.01 100 0 0.1 1000 6000 0.4993 0.0002
0.1 0.1 0.01 100 0 0.1 1000 6500 0.4995 0.0007
0.1 0.1 0.01 100 0 0.1 1000 7000 0.4991 0.0001
0.1 0.1 0.01 100 0 0.1 1000 7500 0.4994 0.0001
0.1 0.1 0.01 100 0 0.1 1000 8000 0.4976 0.0001
0.1 0.1 0.01 100 0 0.1 1000 8500 0.4997 0.0
0.1 0.1 0.01 100 0 0.1 1000 9000 0.4997 0.0
0.1 0.1 0.01 100 0 0.1 1000 9500 0.4998 0.0
0.1 0.1 0.01 100 0 0.1 1000 10000 0.4999 0.0
0.1 0.1 0.01 100 0 0.1 1000 500 0.3773 0.2202
0.1 0.1 0.01 100 0 0.1 1000 1000 0.4302 0.1554
0.1 0.1 0.01 100 0 0.1 1000 1500 0.4475 0.1011
0.1 0.1 0.01 100 0 0.1 1000 2000 0.4649 0.0424
0.1 0.1 0.01 100 0 0.1 1000 2500 0.4801 0.0372
0.1 0.1 0.01 100 0 0.1 1000 3000 0.494 0.0308
0.1 0.1 0.01 100 0 0.1 1000 3500 0.4925 0.0318
0.1 0.1 0.01 100 0 0.1 1000 4000 0.492 0.022
0.1 0.1 0.01 100 0 0.1 1000 4500 0.4925 0.0101
0.1 0.1 0.01 100 0 0.1 1000 5000 0.4956 0.0184
0.1 0.1 0.01 100 0 0.1 1000 5500 0.4995 0.0188
0.1 0.1 0.01 100 0 0.1 1000 6000 0.4989 0.0137
0.1 0.1 0.01 100 0 0.1 1000 6500 0.4981 0.0088
0.1 0.1 0.01 100 0 0.1 1000 7000 0.4984 0.0107
0.1 0.1 0.01 100 0 0.1 1000 7500 0.4983 0.0047
0.1 0.1 0.01 100 0 0.1 1000 8000 0.4991 0.0042
0.1 0.1 0.01 100 0 0.1 1000 8500 0.4997 0.0031
0.1 0.1 0.01 100 0 0.1 1000 9000 0.4999 0.0015
0.1 0.1 0.01 100 0 0.1 1000 9500 0.4999 0.0014
0.1 0.1 0.01 100 0 0.1 1000 10000 0.5 0.0014
0.1 0.1 0.01 100 0 0.1 1000 500 0.4066 0.1967
0.1 0.1 0.01 100 0 0.1 1000 1000 0.4431 0.1398
0.1 0.1 0.01 100 0 0.1 1000 1500 0.4317 0.0987
0.1 0.1 0.01 100 0 0.1 1000 2000 0.4595 0.0315
0.1 0.1 0.01 100 0 0.1 1000 2500 0.4762 0.0255
0.1 0.1 0.01 100 0 0.1 1000 3000 0.4831 0.0085
0.1 0.1 0.01 100 0 0.1 1000 3500 0.4855 0.0164
0.1 0.1 0.01 100 0 0.1 1000 4000 0.4945 0.0188
0.1 0.1 0.01 100 0 0.1 1000 4500 0.4974 0.0263
0.1 0.1 0.01 100 0 0.1 1000 5000 0.4956 0.0279
0.1 0.1 0.01 100 0 0.1 1000 5500 0.4934 0.0308
0.1 0.1 0.01 100 0 0.1 1000 6000 0.4958 0.015
0.1 0.1 0.01 100 0 0.1 1000 6500 0.4984 0.0113
0.1 0.1 0.01 100 0 0.1 1000 7000 0.4963 0.0055
0.1 0.1 0.01 100 0 0.1 1000 7500 0.4952 0.0021
0.1 0.1 0.01 100 0 0.1 1000 8000 0.4986 0.0023
0.1 0.1 0.01 100 0 0.1 1000 8500 0.4989 0.0011
0.1 0.1 0.01 100 0 0.1 1000 9000 0.4997 0.0033
0.1 0.1 0.01 100 0 0.1 1000 9500 0.4997 0.0032
0.1 0.1 0.01 100 0 0.1 1000 10000 0.4998 0.002
0.1 0.1 0.01 100 0 0.1 1000 500 0.4229 0.1759
0.1 0.1 0.01 100 0 0.1 1000 1000 0.4446 0.1445
0.1 0.1 0.01 100 0 0.1 1000 1500 0.4629 0.0886
0.1 0.1 0.01 100 0 0.1 1000 2000 0.4646 0.0709
0.1 0.1 0.01 100 0 0.1 1000 2500 0.4634 0.0642
0.1 0.1 0.01 100 0 0.1 1000 3000 0.4445 0.0266
0.1 0.1 0.01 100 0 0.1 1000 3500 0.468 0.0397
0.1 0.1 0.01 100 0 0.1 1000 4000 0.4573 0.0115
0.1 0.1 0.01 100 0 0.1 1000 4500 0.4873 0.0088
0.1 0.1 0.01 100 0 0.1 1000 5000 0.4964 0.0065
0.1 0.1 0.01 100 0 0.1 1000 5500 0.4961 0.0071
0.1 0.1 0.01 100 0 0.1 1000 6000 0.4978 0.0031
0.1 0.1 0.01 100 0 0.1 1000 6500 0.499 0.0021
0.1 0.1 0.01 100 0 0.1 1000 7000 0.4955 0.0029
0.1 0.1 0.01 100 0 0.1 1000 7500 0.4966 0.0039
0.1 0.1 0.01 100 0 0.1 1000 8000 0.4969 0.0051
0.1 0.1 0.01 100 0 0.1 1000 8500 0.4995 0.0085
0.1 0.1 0.01 100 0 0.1 1000 9000 0.4995 0.0034
0.1 0.1 0.01 100 0 0.1 1000 9500 0.4995 0.0036
0.1 0.1 0.01 100 0 0.1 1000 10000 0.4994 0.0079
0.1 0.1 0.01 100 0 0.1 1000 500 0.3303 0.1246
0.1 0.1 0.01 100 0 0.1 1000 1000 0.3813 0.0585
0.1 0.1 0.01 100 0 0.1 1000 1500 0.453 0.0546
0.1 0.1 0.01 100 0 0.1 1000 2000 0.4812 0.033
0.1 0.1 0.01 100 0 0.1 1000 2500 0.4952 0.0242
0.1 0.1 0.01 100 0 0.1 1000 3000 0.4917 0.0132
0.1 0.1 0.01 100 0 0.1 1000 3500 0.4911 0.007
0.1 0.1 0.01 100 0 0.1 1000 4000 0.4763 0.0044
0.1 0.1 0.01 100 0 0.1 1000 4500 0.492 0.0075
0.1 0.1 0.01 100 0 0.1 1000 5000 0.4921 0.0231
0.1 0.1 0.01 100 0 0.1 1000 5500 0.4922 0.0207
0.1 0.1 0.01 100 0 0.1 1000 6000 0.4928 0.0167
0.1 0.1 0.01 100 0 0.1 1000 6500 0.4951 0.0091
0.1 0.1 0.01 100 0 0.1 1000 7000 0.4979 0.0128
0.1 0.1 0.01 100 0 0.1 1000 7500 0.4974 0.014
0.1 0.1 0.01 100 0 0.1 1000 8000 0.4993 0.0057
0.1 0.1 0.01 100 0 0.1 1000 8500 0.4995 0.0029
0.1 0.1 0.01 100 0 0.1 1000 9000 0.4996 0.0033
0.1 0.1 0.01 100 0 0.1 1000 9500 0.4996 0.0019
0.1 0.1 0.01 100 0 0.1 1000 10000 0.4998 0.0009
0.1 0.1 0.01 100 0 0.1 1000 500 0.4076 0.2121
0.1 0.1 0.01 100 0 0.1 1000 1000 0.4724 0.1197
0.1 0.1 0.01 100 0 0.1 1000 1500 0.4831 0.0719
0.1 0.1 0.01 100 0 0.1 1000 2000 0.4946 0.0334
0.1 0.1 0.01 100 0 0.1 1000 2500 0.4947 0.0318
0.1 0.1 0.01 100 0 0.1 1000 3000 0.4969 0.0183
0.1 0.1 0.01 100 0 0.1 1000 3500 0.4972 0.0173
0.1 0.1 0.01 100 0 0.1 1000 4000 0.4988 0.0055
0.1 0.1 0.01 100 0 0.1 1000 4500 0.4917 0.0037
0.1 0.1 0.01 100 0 0.1 1000 5000 0.4927 0.0024
0.1 0.1 0.01 100 0 0.1 1000 5500 0.4925 0.0015
0.1 0.1 0.01 100 0 0.1 1000 6000 0.4885 0.0027
0.1 0.1 0.01 100 0 0.1 1000 6500 0.4918 0.0044
0.1 0.1 0.01 100 0 0.1 1000 7000 0.4785 0.0014
0.1 0.1 0.01 100 0 0.1 1000 7500 0.4946 0.0008
0.1 0.1 0.01 100 0 0.1 1000 8000 0.4886 0.001
0.1 0.1 0.01 100 0 0.1 1000 8500 0.4927 0.0014
0.1 0.1 0.01 100 0 0.1 1000 9000 0.4943 0.0018
0.1 0.1 0.01 100 0 0.1 1000 9500 0.4975 0.0014
0.1 0.1 0.01 100 0 0.1 1000 10000 0.4956 0.0035
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.2096 0.1594
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.3256 0.0921
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.382 0.0581
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.4723 0.0257
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2500 0.4861 0.0227
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3000 0.4894 0.0204
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3500 0.4878 0.01
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4000 0.492 0.0234
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4500 0.4976 0.0065
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5000 0.4967 0.026
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5500 0.4949 0.0091
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6000 0.4958 0.0081
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6500 0.4996 0.0017
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7000 0.4993 0.0045
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7500 0.4984 0.0074
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8000 0.4983 0.006
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8500 0.4988 0.0036
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9000 0.4991 0.002
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9500 0.4987 0.0019
0.1 0.1 0.01 100 0 0.1291549665014884 1000 10000 0.4992 0.0056
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.3584 0.1283
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.3918 0.0821
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.4486 0.0222
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.4822 0.0315
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2500 0.4964 0.0137
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3000 0.4984 0.0252
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3500 0.4992 0.0038
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4000 0.4992 0.0034
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4500 0.4989 0.0031
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5000 0.4981 0.0144
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5500 0.4989 0.0101
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6000 0.4991 0.0142
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6500 0.4958 0.0032
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7000 0.4988 0.002
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7500 0.4988 0.0021
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8000 0.4993 0.001
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8500 0.4994 0.0013
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9000 0.4989 0.0029
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9500 0.4991 0.0019
0.1 0.1 0.01 100 0 0.1291549665014884 1000 10000 0.4983 0.0028
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.3768 0.0908
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.4648 0.0299
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.4788 0.0171
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.4833 0.0132
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2500 0.4743 0.0057
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3000 0.4788 0.0092
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3500 0.4771 0.0012
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4000 0.485 0.001
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4500 0.4882 0.0009
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5000 0.4889 0.0008
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5500 0.4897 0.0009
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6000 0.492 0.0008
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6500 0.4913 0.0038
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7000 0.491 0.0028
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7500 0.4945 0.0009
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8000 0.4953 0.0007
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8500 0.4925 0.0009
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9000 0.4955 0.001
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9500 0.4946 0.0023
0.1 0.1 0.01 100 0 0.1291549665014884 1000 10000 0.4966 0.0169
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.3232 0.111
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.4556 0.0884
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.4841 0.0461
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.4923 0.0319
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2500 0.4919 0.0233
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3000 0.4933 0.0266
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3500 0.4969 0.0201
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4000 0.4945 0.0159
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4500 0.4971 0.0094
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5000 0.4971 0.0078
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5500 0.4968 0.0066
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6000 0.4986 0.0102
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6500 0.4992 0.0052
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7000 0.4997 0.0234
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7500 0.4996 0.0211
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8000 0.4997 0.0184
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8500 0.4994 0.0082
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9000 0.4996 0.0122
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9500 0.4992 0.0147
0.1 0.1 0.01 100 0 0.1291549665014884 1000 10000 0.5 0.0184
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.4135 0.1654
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.4525 0.1108
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.4781 0.0643
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.4728 0.0696
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2500 0.4819 0.0448
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3000 0.4885 0.0427
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3500 0.4843 0.0156
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4000 0.492 0.0142
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4500 0.4968 0.011
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5000 0.4963 0.0138
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5500 0.4984 0.0066
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6000 0.4995 0.0029
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6500 0.4988 0.0059
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7000 0.4992 0.0059
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7500 0.499 0.0061
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8000 0.4985 0.0286
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8500 0.4985 0.0238
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9000 0.4986 0.022
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9500 0.4981 0.0106
0.1 0.1 0.01 100 0 0.1291549665014884 1000 10000 0.4989 0.0047
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.3609 0.156
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.4422 0.1301
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.4132 0.074
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.4159 0.0687
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2500 0.4582 0.0493
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3000 0.4853 0.0234
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3500 0.4937 0.009
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4000 0.4958 0.0064
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4500 0.4971 0.0037
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5000 0.4942 0.0068
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5500 0.4932 0.0091
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6000 0.4972 0.0097
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6500 0.4991 0.0073
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7000 0.499 0.0068
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7500 0.4994 0.0045
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8000 0.4996 0.0026
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8500 0.4998 0.0032
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9000 0.4998 0.0027
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9500 0.4999 0.0018
0.1 0.1 0.01 100 0 0.1291549665014884 1000 10000 0.5 0.0006
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.2805 0.1299
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.3623 0.0479
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.4079 0.0269
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.4659 0.0111
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2500 0.4719 0.008
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3000 0.4761 0.0086
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3500 0.4824 0.0093
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4000 0.4827 0.0078
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4500 0.4912 0.0025
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5000 0.488 0.0024
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5500 0.4929 0.0018
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6000 0.4897 0.004
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6500 0.4899 0.0012
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7000 0.492 0.0008
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7500 0.4944 0.005
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8000 0.4977 0.0081
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8500 0.4978 0.003
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9000 0.4983 0.0009
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9500 0.4977 0.002
0.1 0.1 0.01 100 0 0.1291549665014884 1000 10000 0.4977 0.0041
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.3721 0.1817
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.4214 0.0475
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.4685 0.0449
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.4841 0.0192
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2500 0.4822 0.0113
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3000 0.4903 0.0106
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3500 0.4973 0.0058
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4000 0.499 0.0036
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4500 0.4978 0.0084
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5000 0.498 0.0079
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5500 0.4973 0.0065
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6000 0.4982 0.012
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6500 0.4979 0.0136
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7000 0.4978 0.0085
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7500 0.498 0.004
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8000 0.499 0.0098
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8500 0.4993 0.0094
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9000 0.4996 0.0067
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9500 0.4991 0.0087
0.1 0.1 0.01 100 0 0.1291549665014884 1000 10000 0.4989 0.0076
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.3343 0.1002
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.4203 0.061
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.4584 0.0562
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.478 0.0227
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2500 0.4945 0.0141
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3000 0.4963 0.0158
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3500 0.4947 0.0158
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4000 0.4889 0.0177
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4500 0.4894 0.0157
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5000 0.489 0.0098
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5500 0.4895 0.0125
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6000 0.4849 0.0106
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6500 0.4643 0.015
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7000 0.4807 0.0222
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7500 0.4826 0.0252
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8000 0.4838 0.0209
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8500 0.4842 0.0275
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9000 0.4873 0.0117
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9500 0.4899 0.0167
0.1 0.1 0.01 100 0 0.1291549665014884 1000 10000 0.4953 0.0123
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.3451 0.1653
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.4098 0.0854
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.4735 0.0848
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.4838 0.0217
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2500 0.4845 0.0202
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3000 0.4858 0.0049
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3500 0.4906 0.0047
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4000 0.4894 0.0038
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4500 0.4965 0.0018
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5000 0.4972 0.0006
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5500 0.4975 0.0004
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6000 0.4976 0.0009
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6500 0.4982 0.0013
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7000 0.4983 0.0043
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7500 0.4991 0.006
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8000 0.4992 0.0111
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8500 0.4986 0.0069
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9000 0.4986 0.0072
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9500 0.4998 0.0047
0.1 0.1 0.01 100 0 0.1291549665014884 1000 10000 0.4999 0.0018
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.3299 0.1186
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.3865 0.1222
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.3853 0.0509
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.4648 0.0258
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2500 0.4827 0.0254
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3000 0.4797 0.0168
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3500 0.4787 0.0047
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4000 0.482 0.0054
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4500 0.4915 0.002
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5000 0.4873 0.0109
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5500 0.4814 0.0018
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6000 0.4885 0.002
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6500 0.4855 0.0015
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7000 0.4966 0.0028
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7500 0.4986 0.0052
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8000 0.4988 0.0086
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8500 0.4988 0.0098
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9000 0.4992 0.0068
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9500 0.4991 0.0044
0.1 0.1 0.01 100 0 0.1291549665014884 1000 10000 0.4988 0.0051
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.3498 0.1647
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.4318 0.0924
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.465 0.0939
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.4876 0.0296
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2500 0.4902 0.0192
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3000 0.4974 0.0127
0.1 0.1 0.01 100 0 0.1291549665014884 1000 3500 0.496 0.0197
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4000 0.497 0.0123
0.1 0.1 0.01 100 0 0.1291549665014884 1000 4500 0.4898 0.0278
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5000 0.4947 0.044
0.1 0.1 0.01 100 0 0.1291549665014884 1000 5500 0.4988 0.0301
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6000 0.4982 0.0083
0.1 0.1 0.01 100 0 0.1291549665014884 1000 6500 0.4978 0.0047
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7000 0.4979 0.0027
0.1 0.1 0.01 100 0 0.1291549665014884 1000 7500 0.4988 0.0062
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8000 0.4966 0.0014
0.1 0.1 0.01 100 0 0.1291549665014884 1000 8500 0.4986 0.0005
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9000 0.4987 0.001
0.1 0.1 0.01 100 0 0.1291549665014884 1000 9500 0.4985 0.0013
0.1 0.1 0.01 100 0 0.1291549665014884 1000 10000 0.4978 0.0009
0.1 0.1 0.01 100 0 0.1291549665014884 1000 500 0.3375 0.2163
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1000 0.3945 0.1394
0.1 0.1 0.01 100 0 0.1291549665014884 1000 1500 0.4194 0.1222
0.1 0.1 0.01 100 0 0.1291549665014884 1000 2000 0.4753 0.0541
