c s2M s2V K N T kf km
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4933 0.4891
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4934 0.4879
0.1 0.1 0.01 599.4842503189409 1000 500 0.3792 0.3108
0.1 0.1 0.01 599.4842503189409 1000 1000 0.4229 0.3551
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4479 0.3911
0.1 0.1 0.01 599.4842503189409 1000 2000 0.4761 0.4328
0.1 0.1 0.01 599.4842503189409 1000 2500 0.4804 0.4705
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4883 0.4709
0.1 0.1 0.01 599.4842503189409 1000 3500 0.4899 0.4751
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4901 0.4816
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4854 0.4821
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4869 0.4906
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4897 0.4927
0.1 0.1 0.01 599.4842503189409 1000 6000 0.4873 0.4934
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4918 0.491
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4905 0.4888
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4896 0.4889
0.1 0.1 0.01 599.4842503189409 1000 8000 0.4895 0.4899
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4894 0.4877
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4909 0.4895
0.1 0.1 0.01 599.4842503189409 1000 9500 0.492 0.4896
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4938 0.4943
0.1 0.1 0.01 599.4842503189409 1000 500 0.3195 0.2889
0.1 0.1 0.01 599.4842503189409 1000 1000 0.3869 0.3086
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4439 0.3525
0.1 0.1 0.01 599.4842503189409 1000 2000 0.4739 0.3863
0.1 0.1 0.01 599.4842503189409 1000 2500 0.4799 0.4177
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4863 0.4488
0.1 0.1 0.01 599.4842503189409 1000 3500 0.4876 0.4411
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4912 0.4615
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4909 0.4627
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4949 0.463
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4947 0.4583
0.1 0.1 0.01 599.4842503189409 1000 6000 0.4959 0.46
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4952 0.4719
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4949 0.4815
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4947 0.4755
0.1 0.1 0.01 599.4842503189409 1000 8000 0.494 0.4841
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4936 0.4878
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4937 0.4926
0.1 0.1 0.01 599.4842503189409 1000 9500 0.494 0.4924
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4958 0.4939
0.1 0.1 0.01 599.4842503189409 1000 500 0.3115 0.2897
0.1 0.1 0.01 599.4842503189409 1000 1000 0.3646 0.2987
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4135 0.3759
0.1 0.1 0.01 599.4842503189409 1000 2000 0.4677 0.4083
0.1 0.1 0.01 599.4842503189409 1000 2500 0.4846 0.4512
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4897 0.4612
0.1 0.1 0.01 599.4842503189409 1000 3500 0.487 0.4741
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4912 0.4671
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4939 0.4809
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4954 0.4844
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4953 0.4843
0.1 0.1 0.01 599.4842503189409 1000 6000 0.497 0.4867
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4973 0.4917
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4974 0.4912
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4974 0.4964
0.1 0.1 0.01 599.4842503189409 1000 8000 0.4985 0.4978
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4979 0.4983
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4966 0.4985
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4974 0.4985
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4976 0.4987
0.1 0.1 0.01 599.4842503189409 1000 500 0.3946 0.3164
0.1 0.1 0.01 599.4842503189409 1000 1000 0.4479 0.3902
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4688 0.4304
0.1 0.1 0.01 599.4842503189409 1000 2000 0.4838 0.442
0.1 0.1 0.01 599.4842503189409 1000 2500 0.4859 0.4669
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4847 0.4696
0.1 0.1 0.01 599.4842503189409 1000 3500 0.4851 0.4783
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4771 0.4887
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4829 0.4921
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4877 0.49
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4901 0.4922
0.1 0.1 0.01 599.4842503189409 1000 6000 0.4952 0.4917
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4957 0.4924
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4955 0.4904
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4973 0.4902
0.1 0.1 0.01 599.4842503189409 1000 8000 0.497 0.4941
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4958 0.4977
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4977 0.498
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4984 0.4977
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4987 0.4977
0.1 0.1 0.01 599.4842503189409 1000 500 0.3051 0.337
0.1 0.1 0.01 599.4842503189409 1000 1000 0.3809 0.3517
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4223 0.4241
0.1 0.1 0.01 599.4842503189409 1000 2000 0.4391 0.4672
0.1 0.1 0.01 599.4842503189409 1000 2500 0.4342 0.4682
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4567 0.4711
0.1 0.1 0.01 599.4842503189409 1000 3500 0.4684 0.4858
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4777 0.4923
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4895 0.4936
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4943 0.4934
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4953 0.4932
0.1 0.1 0.01 599.4842503189409 1000 6000 0.4917 0.4944
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4924 0.4914
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4926 0.4894
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4966 0.4934
0.1 0.1 0.01 599.4842503189409 1000 8000 0.4967 0.4946
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4958 0.4921
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4958 0.4956
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4965 0.4929
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4952 0.4937
0.1 0.1 0.01 599.4842503189409 1000 500 0.3838 0.3357
0.1 0.1 0.01 599.4842503189409 1000 1000 0.4276 0.3769
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4309 0.3971
0.1 0.1 0.01 599.4842503189409 1000 2000 0.449 0.4192
0.1 0.1 0.01 599.4842503189409 1000 2500 0.4635 0.4545
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4604 0.4535
0.1 0.1 0.01 599.4842503189409 1000 3500 0.475 0.4511
0.1 0.1 0.01 599.4842503189409 1000 4000 0.471 0.4759
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4846 0.4849
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4808 0.4808
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4799 0.4846
0.1 0.1 0.01 599.4842503189409 1000 6000 0.488 0.4898
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4883 0.4951
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4912 0.4908
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4959 0.4943
0.1 0.1 0.01 599.4842503189409 1000 8000 0.4965 0.4923
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4967 0.4895
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4961 0.492
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4977 0.4881
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4971 0.4907
0.1 0.1 0.01 599.4842503189409 1000 500 0.3548 0.2788
0.1 0.1 0.01 599.4842503189409 1000 1000 0.4101 0.3509
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4405 0.4119
0.1 0.1 0.01 599.4842503189409 1000 2000 0.4615 0.4482
0.1 0.1 0.01 599.4842503189409 1000 2500 0.475 0.4681
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4895 0.4806
0.1 0.1 0.01 599.4842503189409 1000 3500 0.4898 0.4826
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4909 0.482
0.1 0.1 0.01 599.4842503189409 1000 4500 0.487 0.4797
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4866 0.486
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4877 0.4912
0.1 0.1 0.01 599.4842503189409 1000 6000 0.4878 0.4916
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4781 0.4915
0.1 0.1 0.01 599.4842503189409 1000 7000 0.483 0.4879
0.1 0.1 0.01 599.4842503189409 1000 7500 0.485 0.4903
0.1 0.1 0.01 599.4842503189409 1000 8000 0.4903 0.4932
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4946 0.492
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4938 0.49
0.1 0.1 0.01 599.4842503189409 1000 9500 0.495 0.4948
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4969 0.4948
0.1 0.1 0.01 599.4842503189409 1000 500 0.3675 0.3665
0.1 0.1 0.01 599.4842503189409 1000 1000 0.431 0.3832
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4722 0.4103
0.1 0.1 0.01 599.4842503189409 1000 2000 0.4808 0.4521
0.1 0.1 0.01 599.4842503189409 1000 2500 0.4794 0.4639
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4848 0.4438
0.1 0.1 0.01 599.4842503189409 1000 3500 0.4849 0.4553
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4854 0.4705
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4923 0.4748
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4897 0.48
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4909 0.4898
0.1 0.1 0.01 599.4842503189409 1000 6000 0.4936 0.4941
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4958 0.4968
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4951 0.4957
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4962 0.4956
0.1 0.1 0.01 599.4842503189409 1000 8000 0.496 0.4965
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4971 0.4955
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4976 0.4947
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4979 0.4956
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4984 0.4959
0.1 0.1 0.01 599.4842503189409 1000 500 0.3679 0.292
0.1 0.1 0.01 599.4842503189409 1000 1000 0.427 0.366
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4161 0.4084
0.1 0.1 0.01 599.4842503189409 1000 2000 0.4643 0.4278
0.1 0.1 0.01 599.4842503189409 1000 2500 0.4528 0.4396
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4763 0.4391
0.1 0.1 0.01 599.4842503189409 1000 3500 0.472 0.4529
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4835 0.4529
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4853 0.4639
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4889 0.4687
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4933 0.4839
0.1 0.1 0.01 599.4842503189409 1000 6000 0.4887 0.4916
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4912 0.4911
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4925 0.4867
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4946 0.4886
0.1 0.1 0.01 599.4842503189409 1000 8000 0.4926 0.4836
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4945 0.4869
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4927 0.4919
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4958 0.494
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4962 0.4917
0.1 0.1 0.01 599.4842503189409 1000 500 0.3194 0.3368
0.1 0.1 0.01 599.4842503189409 1000 1000 0.3889 0.3853
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4112 0.4062
0.1 0.1 0.01 599.4842503189409 1000 2000 0.4553 0.43
0.1 0.1 0.01 599.4842503189409 1000 2500 0.4733 0.4696
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4844 0.4794
0.1 0.1 0.01 599.4842503189409 1000 3500 0.486 0.4811
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4906 0.4875
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4937 0.4938
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4897 0.493
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4861 0.4932
0.1 0.1 0.01 599.4842503189409 1000 6000 0.4883 0.4903
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4883 0.495
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4933 0.4938
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4922 0.4951
0.1 0.1 0.01 599.4842503189409 1000 8000 0.4927 0.4931
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4921 0.4918
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4903 0.4954
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4968 0.496
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4976 0.4971
0.1 0.1 0.01 599.4842503189409 1000 500 0.3442 0.3085
0.1 0.1 0.01 599.4842503189409 1000 1000 0.4014 0.3559
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4379 0.3651
0.1 0.1 0.01 599.4842503189409 1000 2000 0.4512 0.4098
0.1 0.1 0.01 599.4842503189409 1000 2500 0.4755 0.4549
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4787 0.4678
0.1 0.1 0.01 599.4842503189409 1000 3500 0.4803 0.4631
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4842 0.4798
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4821 0.4886
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4905 0.4766
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4924 0.4833
0.1 0.1 0.01 599.4842503189409 1000 6000 0.4907 0.481
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4915 0.4771
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4923 0.4842
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4899 0.4776
0.1 0.1 0.01 599.4842503189409 1000 8000 0.4926 0.4712
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4953 0.4863
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4941 0.4783
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4903 0.4882
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4935 0.4905
0.1 0.1 0.01 599.4842503189409 1000 500 0.3073 0.322
0.1 0.1 0.01 599.4842503189409 1000 1000 0.4014 0.3575
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4599 0.4142
0.1 0.1 0.01 599.4842503189409 1000 2000 0.461 0.45
0.1 0.1 0.01 599.4842503189409 1000 2500 0.469 0.4643
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4832 0.4461
0.1 0.1 0.01 599.4842503189409 1000 3500 0.4856 0.4528
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4856 0.4726
0.1 0.1 0.01 599.4842503189409 1000 4500 0.489 0.4792
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4887 0.4833
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4888 0.4839
0.1 0.1 0.01 599.4842503189409 1000 6000 0.4916 0.489
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4918 0.4931
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4892 0.494
0.1 0.1 0.01 599.4842503189409 1000 7500 0.491 0.4932
0.1 0.1 0.01 599.4842503189409 1000 8000 0.4901 0.4959
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4905 0.4945
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4893 0.4935
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4873 0.4937
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4908 0.493
0.1 0.1 0.01 599.4842503189409 1000 500 0.3362 0.2907
0.1 0.1 0.01 599.4842503189409 1000 1000 0.4125 0.3665
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4495 0.4252
0.1 0.1 0.01 599.4842503189409 1000 2000 0.46 0.4434
0.1 0.1 0.01 599.4842503189409 1000 2500 0.4751 0.4695
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4847 0.4777
0.1 0.1 0.01 599.4842503189409 1000 3500 0.4889 0.4799
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4902 0.4848
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4887 0.477
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4911 0.4765
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4925 0.4807
0.1 0.1 0.01 599.4842503189409 1000 6000 0.4867 0.4768
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4856 0.485
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4907 0.49
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4868 0.4948
0.1 0.1 0.01 599.4842503189409 1000 8000 0.4806 0.4919
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4823 0.4941
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4875 0.4957
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4856 0.4966
0.1 0.1 0.01 599.4842503189409 1000 10000 0.489 0.4968
0.1 0.1 0.01 599.4842503189409 1000 500 0.3468 0.3502
0.1 0.1 0.01 599.4842503189409 1000 1000 0.4213 0.411
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4583 0.4544
0.1 0.1 0.01 599.4842503189409 1000 2000 0.4811 0.465
0.1 0.1 0.01 599.4842503189409 1000 2500 0.4884 0.4687
0.1 0.1 0.01 599.4842503189409 1000 3000 0.4907 0.4459
0.1 0.1 0.01 599.4842503189409 1000 3500 0.4947 0.4709
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4969 0.4734
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4985 0.4757
0.1 0.1 0.01 599.4842503189409 1000 5000 0.498 0.4843
0.1 0.1 0.01 599.4842503189409 1000 5500 0.498 0.4906
0.1 0.1 0.01 599.4842503189409 1000 6000 0.498 0.4871
0.1 0.1 0.01 599.4842503189409 1000 6500 0.4985 0.4916
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4976 0.4898
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4981 0.493
0.1 0.1 0.01 599.4842503189409 1000 8000 0.498 0.4947
0.1 0.1 0.01 599.4842503189409 1000 8500 0.498 0.4954
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4979 0.4961
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4984 0.4987
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4992 0.4982
0.1 0.1 0.01 599.4842503189409 1000 500 0.3223 0.3065
0.1 0.1 0.01 599.4842503189409 1000 1000 0.4093 0.3701
0.1 0.1 0.01 599.4842503189409 1000 1500 0.4291 0.4247
0.1 0.1 0.01 599.4842503189409 1000 2000 0.4585 0.4452
0.1 0.1 0.01 599.4842503189409 1000 2500 0.478 0.4718
0.1 0.1 0.01 599.4842503189409 1000 3000 0.473 0.4841
0.1 0.1 0.01 599.4842503189409 1000 3500 0.4871 0.4923
0.1 0.1 0.01 599.4842503189409 1000 4000 0.4893 0.4922
0.1 0.1 0.01 599.4842503189409 1000 4500 0.4944 0.4942
0.1 0.1 0.01 599.4842503189409 1000 5000 0.4947 0.4919
0.1 0.1 0.01 599.4842503189409 1000 5500 0.4944 0.4903
0.1 0.1 0.01 599.4842503189409 1000 6000 0.4961 0.4886
0.1 0.1 0.01 599.4842503189409 1000 6500 0.496 0.4926
0.1 0.1 0.01 599.4842503189409 1000 7000 0.4923 0.4947
0.1 0.1 0.01 599.4842503189409 1000 7500 0.4938 0.4956
0.1 0.1 0.01 599.4842503189409 1000 8000 0.4953 0.4981
0.1 0.1 0.01 599.4842503189409 1000 8500 0.4965 0.4973
0.1 0.1 0.01 599.4842503189409 1000 9000 0.4967 0.4971
0.1 0.1 0.01 599.4842503189409 1000 9500 0.4977 0.4974
0.1 0.1 0.01 599.4842503189409 1000 10000 0.4986 0.4969
0.1 0.1 0.01 774.263682681127 1000 500 0.3553 0.3742
0.1 0.1 0.01 774.263682681127 1000 1000 0.4492 0.4037
0.1 0.1 0.01 774.263682681127 1000 1500 0.4697 0.4498
0.1 0.1 0.01 774.263682681127 1000 2000 0.4774 0.4639
0.1 0.1 0.01 774.263682681127 1000 2500 0.4799 0.4731
0.1 0.1 0.01 774.263682681127 1000 3000 0.4814 0.4853
0.1 0.1 0.01 774.263682681127 1000 3500 0.4851 0.4862
0.1 0.1 0.01 774.263682681127 1000 4000 0.4896 0.4918
0.1 0.1 0.01 774.263682681127 1000 4500 0.4913 0.4925
0.1 0.1 0.01 774.263682681127 1000 5000 0.4923 0.4928
0.1 0.1 0.01 774.263682681127 1000 5500 0.4945 0.4937
0.1 0.1 0.01 774.263682681127 1000 6000 0.4922 0.4924
0.1 0.1 0.01 774.263682681127 1000 6500 0.4934 0.4951
0.1 0.1 0.01 774.263682681127 1000 7000 0.4938 0.4938
0.1 0.1 0.01 774.263682681127 1000 7500 0.4938 0.4937
0.1 0.1 0.01 774.263682681127 1000 8000 0.4943 0.4925
0.1 0.1 0.01 774.263682681127 1000 8500 0.4937 0.4917
0.1 0.1 0.01 774.263682681127 1000 9000 0.4903 0.4936
0.1 0.1 0.01 774.263682681127 1000 9500 0.4878 0.4949
0.1 0.1 0.01 774.263682681127 1000 10000 0.4857 0.4935
0.1 0.1 0.01 774.263682681127 1000 500 0.343 0.3437
0.1 0.1 0.01 774.263682681127 1000 1000 0.4327 0.3646
0.1 0.1 0.01 774.263682681127 1000 1500 0.4533 0.3933
0.1 0.1 0.01 774.263682681127 1000 2000 0.4688 0.4372
0.1 0.1 0.01 774.263682681127 1000 2500 0.4694 0.4404
0.1 0.1 0.01 774.263682681127 1000 3000 0.4739 0.4454
0.1 0.1 0.01 774.263682681127 1000 3500 0.4873 0.4655
0.1 0.1 0.01 774.263682681127 1000 4000 0.4849 0.4728
0.1 0.1 0.01 774.263682681127 1000 4500 0.4899 0.4791
0.1 0.1 0.01 774.263682681127 1000 5000 0.4909 0.4789
0.1 0.1 0.01 774.263682681127 1000 5500 0.4911 0.4823
0.1 0.1 0.01 774.263682681127 1000 6000 0.4935 0.4867
0.1 0.1 0.01 774.263682681127 1000 6500 0.4936 0.4837
0.1 0.1 0.01 774.263682681127 1000 7000 0.4958 0.4851
0.1 0.1 0.01 774.263682681127 1000 7500 0.4953 0.4938
0.1 0.1 0.01 774.263682681127 1000 8000 0.4963 0.4899
0.1 0.1 0.01 774.263682681127 1000 8500 0.4962 0.4903
0.1 0.1 0.01 774.263682681127 1000 9000 0.496 0.491
0.1 0.1 0.01 774.263682681127 1000 9500 0.4962 0.4932
0.1 0.1 0.01 774.263682681127 1000 10000 0.4972 0.4926
0.1 0.1 0.01 774.263682681127 1000 500 0.3473 0.3302
0.1 0.1 0.01 774.263682681127 1000 1000 0.4299 0.3678
0.1 0.1 0.01 774.263682681127 1000 1500 0.4211 0.3962
0.1 0.1 0.01 774.263682681127 1000 2000 0.4222 0.4467
0.1 0.1 0.01 774.263682681127 1000 2500 0.4568 0.4727
0.1 0.1 0.01 774.263682681127 1000 3000 0.473 0.4705
0.1 0.1 0.01 774.263682681127 1000 3500 0.4727 0.4775
0.1 0.1 0.01 774.263682681127 1000 4000 0.477 0.4768
0.1 0.1 0.01 774.263682681127 1000 4500 0.481 0.4771
0.1 0.1 0.01 774.263682681127 1000 5000 0.4841 0.4809
0.1 0.1 0.01 774.263682681127 1000 5500 0.4787 0.4769
0.1 0.1 0.01 774.263682681127 1000 6000 0.4874 0.4769
0.1 0.1 0.01 774.263682681127 1000 6500 0.4874 0.472
0.1 0.1 0.01 774.263682681127 1000 7000 0.4928 0.4778
0.1 0.1 0.01 774.263682681127 1000 7500 0.4928 0.4816
0.1 0.1 0.01 774.263682681127 1000 8000 0.496 0.4888
0.1 0.1 0.01 774.263682681127 1000 8500 0.4961 0.4805
0.1 0.1 0.01 774.263682681127 1000 9000 0.4967 0.4822
0.1 0.1 0.01 774.263682681127 1000 9500 0.4972 0.4844
0.1 0.1 0.01 774.263682681127 1000 10000 0.4977 0.477
0.1 0.1 0.01 774.263682681127 1000 500 0.3546 0.3414
0.1 0.1 0.01 774.263682681127 1000 1000 0.4322 0.4207
0.1 0.1 0.01 774.263682681127 1000 1500 0.4654 0.4489
0.1 0.1 0.01 774.263682681127 1000 2000 0.4772 0.4425
0.1 0.1 0.01 774.263682681127 1000 2500 0.4807 0.4766
0.1 0.1 0.01 774.263682681127 1000 3000 0.4774 0.4813
0.1 0.1 0.01 774.263682681127 1000 3500 0.4774 0.4829
0.1 0.1 0.01 774.263682681127 1000 4000 0.4867 0.4748
0.1 0.1 0.01 774.263682681127 1000 4500 0.4891 0.4897
0.1 0.1 0.01 774.263682681127 1000 5000 0.4928 0.4913
0.1 0.1 0.01 774.263682681127 1000 5500 0.4914 0.4942
0.1 0.1 0.01 774.263682681127 1000 6000 0.4939 0.4958
0.1 0.1 0.01 774.263682681127 1000 6500 0.4927 0.4973
0.1 0.1 0.01 774.263682681127 1000 7000 0.4939 0.4971
0.1 0.1 0.01 774.263682681127 1000 7500 0.497 0.4956
0.1 0.1 0.01 774.263682681127 1000 8000 0.4968 0.4957
0.1 0.1 0.01 774.263682681127 1000 8500 0.4957 0.4948
0.1 0.1 0.01 774.263682681127 1000 9000 0.4966 0.4952
0.1 0.1 0.01 774.263682681127 1000 9500 0.4961 0.4963
0.1 0.1 0.01 774.263682681127 1000 10000 0.4965 0.4955
0.1 0.1 0.01 774.263682681127 1000 500 0.3404 0.3217
0.1 0.1 0.01 774.263682681127 1000 1000 0.3596 0.3763
0.1 0.1 0.01 774.263682681127 1000 1500 0.4199 0.4206
0.1 0.1 0.01 774.263682681127 1000 2000 0.4418 0.43
0.1 0.1 0.01 774.263682681127 1000 2500 0.4532 0.4609
0.1 0.1 0.01 774.263682681127 1000 3000 0.4675 0.482
0.1 0.1 0.01 774.263682681127 1000 3500 0.4765 0.4838
0.1 0.1 0.01 774.263682681127 1000 4000 0.4838 0.4862
0.1 0.1 0.01 774.263682681127 1000 4500 0.4832 0.4806
0.1 0.1 0.01 774.263682681127 1000 5000 0.4866 0.4734
0.1 0.1 0.01 774.263682681127 1000 5500 0.4912 0.4812
